city,case_id,category,district,addr,x,y,start_date,end_date,blocks_traffic,unit,source
new_taipei,344019,緊急,三重區,三重區永清里村里永福街,298443.9710106297,2774402.8895894242,2025-12-29,2026-01-08,,五通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344020,緊急,淡水區,淡水區草東里村里公明街6號,294600.6537929514,2784620.4116106383,2025-12-29,2026-01-08,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344021,計畫,新店區,新店區德安里村里安德街148巷1號,301289.331439757,2761483.5478346585,2026-03-09,2026-06-05,,祥皓工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344023,新建房屋,板橋區,板橋區文化里村里松江街,297434.391665886,2769301.4502789043,2026-03-23,2026-04-11,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344032,民生,新店區,新店區永平里村里安和路三段42號,302291.2494127965,2763836.0730617894,2026-01-07,2026-01-15,,冠君營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344053,緊急,淡水區,淡水區沙崙里村里崁頂五路,292692.7243337204,2787447.25579153,2025-12-30,2026-01-01,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344056,緊急,蘆洲區,蘆洲區仁德里村里民族路10號,297987.8699545533,2775161.380781128,2025-12-29,2025-12-29,,五通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344069,緊急,土城區,土城區青山里村里明德路一段142號,296791.2917671444,2763511.343852947,2025-12-30,2025-12-31,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344077,一般,中和區,中和區建和里村里錦和路115號,299538.922635205,2765240.249729451,2026-03-04,2026-03-31,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344085,一般,蘆洲區,蘆洲區中原里村里中正路261號,297151.1419213976,2775522.237647468,2026-01-19,2026-01-23,,亞旭電腦股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344119,計畫,泰山區,泰山區義仁里村里民權街3巷1號,293271.6309696522,2771510.784704463,2026-01-12,2026-03-31,,鴻祥營造股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344129,新建房屋,三重區,三重區田安里村里新北大道一段100巷28號,298970.7194499058,2772778.0866769208,2026-04-01,2026-06-29,,實盈工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344145,緊急,淡水區,淡水區新民里村里新民街190號,293991.9052485127,2785725.733472733,2026-01-02,2026-01-16,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344148,新建房屋,新店區,新店區中央里村里中央六街39號,303381.0810629572,2763155.1738735395,2026-01-07,2026-06-16,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344174,一般,三重區,三重區光明里村里重安街,299398.6708412803,2772326.703633507,2026-03-04,2026-05-13,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344180,一般,蘆洲區,蘆洲區光華里村里中正路69、77號,297460.68460543,2775061.9867949467,2026-01-20,2026-01-29,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344187,新建房屋,土城區,土城區頂埔里村里中央路四段125巷27號,292114.814641931,2761053.513049133,2026-03-23,2026-03-27,,譽太國際有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344189,民生,三重區,三重區光華里村里重新路一段51號,300640.6633436586,2772930.668904129,2026-01-23,2026-01-24,,五通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344191,一般,石門區,石門區富基里村里楓林路18號,303983.1722573869,2798105.880515537,2026-01-05,2026-05-06,,麗寶工程顧問有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344192,一般,石門區,石門區富基里村里崁子路19-2號,303933.6055254223,2798103.9302375666,2026-01-12,2026-05-06,,麗寶工程顧問有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344193,緊急,淡水區,淡水區民生里村里樹梅坑12號,297536.1046658462,2781705.8147268435,2026-01-05,2026-01-30,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344197,緊急,淡水區,淡水區竿蓁里村里中正東路一段72巷,295654.626591077,2783736.0270173457,2026-01-05,2026-01-16,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344198,新建房屋,中和區,中和區宜安里村里安樂路143巷37號,301801.4118762781,2765499.87872593,2026-03-16,2026-03-20,,廣原工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344219,新建房屋,林口區,林口區南勢里村里文化北路一段458巷29號,286948.7718433167,2774290.9585949993,2026-04-24,2026-06-23,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344221,新建房屋,五股區,五股區成泰里村里新五路二段500號,294618.224044519,2775224.3827920104,2026-03-11,2026-03-17,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344232,緊急,淡水區,淡水區崁頂里村里新市五路三段340號,293864.5868270852,2787780.919678393,2026-01-06,2026-01-08,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344234,緊急,淡水區,淡水區崁頂里村里新市一路一段281巷,293801.8656981748,2786485.145252587,2026-01-06,2026-01-08,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344237,一般,三重區,三重區永福里村里下竹圍街,298484.7068728156,2774444.7557979464,2026-01-15,2026-01-23,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344247,緊急,淡水區,淡水區樹興里村里興福寮32號,299424.4633431526,2783914.273846202,2026-01-07,2026-01-30,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344249,一般,蘆洲區,蘆洲區光華里村里光華路94號,297286.0262909301,2775061.608406316,2026-01-20,2026-06-03,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344250,一般,鶯歌區,鶯歌區建國里村里育才街89號,285024.8186003719,2760798.460551942,2026-01-14,2026-02-17,,鑫雄工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344266,新建房屋,板橋區,板橋區中正里村里新月一街,295785.0292933116,2768739.357650516,2026-03-25,2026-05-16,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344269,緊急,淡水區,淡水區油車里村里中正路一段6巷,293176.9536831514,2785352.2935969634,2026-01-07,2026-01-16,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344270,緊急,瑞芳區,瑞芳區東和里村里東和路24號,331127.908177044,2777697.1087047327,2026-01-07,2026-01-30,,廣宜營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344274,計畫,中和區,中和區秀山里村里自強路15巷2號,302630.3114338117,2765177.864930242,2026-03-04,2026-05-29,,馨澤工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344278,計畫,瑞芳區,瑞芳區龍山里村里逢甲路一段270巷9號,331189.6092693194,2778309.820464373,2026-01-26,2026-05-30,,明秀營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344287,新建房屋,土城區,土城區頂埔里村里中央路四段125巷15號,292117.7379118329,2761056.3146745055,2026-01-13,2026-01-17,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344297,一般,土城區,土城區永寧里村里永寧路2至12號,293460.1967182754,2761842.077643601,2026-01-10,2026-02-09,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344308,緊急,林口區,林口區湖北里村里中湖路56-7號,288806.236377418,2777328.800732089,2026-01-09,2026-01-13,,翔禾管線工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344311,新建房屋,板橋區,板橋區溪福里村里滿平街84巷,293116.5633822794,2764322.9465802805,2026-03-29,2026-04-25,,統鑫開發實業股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344323,民生,土城區,土城區員福里村里中華路一段192-1號,294489.4432428597,2763828.9471496153,2026-01-12,2026-03-12,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344328,緊急,淡水區,淡水區水源里村里山子邊3號,298803.4688061338,2786251.0254453924,2026-01-08,2026-01-30,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344346,新建房屋,新莊區,新莊區建安里村里建國二路31號,293730.4951283034,2768559.3348752535,2026-03-02,2026-03-13,,叡興實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344364,新建房屋,土城區,土城區大安里村里承天路,294154.0176036789,2761949.761798396,2026-04-13,2026-04-17,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344365,一般,土城區,土城區學士里村里金城路二段211號,295906.7808382661,2763848.7479243455,2026-01-23,2026-05-26,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344371,新建房屋,土城區,土城區頂埔里村里中央路四段,292345.1432950957,2761334.859628303,2026-03-04,2026-05-16,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344375,民生,林口區,林口區林口里村里仁愛路一段167巷118號,290077.2521694688,2773944.151178237,2026-04-22,2026-06-24,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344388,新建房屋,土城區,土城區清水里村里清水路148號,296364.8597044417,2763805.6620071637,2026-03-20,2026-06-24,,錦福工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344400,新建房屋,林口區,林口區西林里村里佳林路200號,288543.1880201651,2774222.3197605656,2026-04-11,2026-06-06,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344404,緊急,三重區,三重區重陽里村里昌隆街5號,299661.8621337712,2771717.9258740763,2026-01-12,2026-01-12,,正川工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344414,緊急,烏來區,烏來區烏來里村里溫泉街118巷,305706.8366036842,2750284.587645403,2026-01-14,2026-01-30,,華新行實業股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344424,一般,樹林區,樹林區和平里村里中華路,292383.1830835948,2763798.885005044,2026-03-06,2026-04-21,,統鑫開發實業股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344425,新建房屋,五股區,五股區水碓里村里明德路73號,293710.4228262789,2773748.976748499,2026-03-04,2026-05-19,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344432,新建房屋,三峽區,三峽區成福里村里成福路105巷,292283.3484481987,2758379.3118499327,2026-03-30,2026-06-18,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344444,緊急,淡水區,淡水區北投里村里濱海路,295020.9015938892,2786816.2196003404,2026-01-13,2026-01-30,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344449,新建房屋,五股區,五股區成泰里村里新五路二段,294617.1198086035,2775213.6385946465,2026-03-11,2026-03-13,,群佑環境科技有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344452,計畫,泰山區,泰山區貴和里村里新北大道六段458號,292272.5479485941,2769411.1523801987,2026-03-14,2026-06-30,,逢國營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344454,計畫,泰山區,泰山區貴和里村里明志路三段203號,292784.7861736849,2770099.139957642,2026-04-01,2026-06-30,,逢國營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344457,緊急,淡水區,淡水區民生里村里民生路145巷34號,297064.5059531995,2781245.4327304005,2026-01-14,2026-01-30,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344458,新建房屋,五股區,五股區德泰里村里芳洲路,294581.7535660341,2775166.3221226186,2026-03-16,2026-03-21,,東松工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344461,計畫,泰山區,泰山區貴和里村里明志路三段,292840.1907863637,2770078.714569386,2026-03-16,2026-06-30,,逢國營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344483,新建房屋,三峽區,三峽區弘道里村里大同路297號,286745.4782976083,2757539.7823638986,2026-03-18,2026-06-26,,鑫雄工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344488,一般,三峽區,三峽區弘道里村里大同路297號,286757.8473090747,2757546.5773897977,2026-03-18,2026-06-26,,鑫雄工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344489,緊急,三重區,三重區過田里村里重新路四段51號,299215.1903834447,2772223.9940096484,2026-01-14,2026-05-10,,正川工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344493,民生,八里區,八里區訊塘里村里中山路二段466巷,290219.5431847593,2782153.3078700774,2026-03-02,2026-03-27,,竣祥企業行,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344500,緊急,淡水區,淡水區民生里村里民權路73號,296374.4410611585,2781220.743298399,2026-01-15,2026-01-30,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344501,緊急,淡水區,淡水區八勢里村里八勢路50巷21弄2號,296628.651614399,2782515.745302286,2026-01-15,2026-01-30,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344508,緊急,三重區,三重區中民里村里大同南路19巷2弄1號,299996.6405540426,2772574.1882589706,2026-01-15,2026-01-16,,正川工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,344531,一般,蘆洲區,蘆洲區恆德里村里中山一路6號,298472.0873927088,2774761.625500783,2026-03-06,2026-04-23,,強鋼營造股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
